,0
1095,"('most beautiful', 2)"
1096,"('my god', 2)"
1097,"('two days', 2)"
1098,"('the library', 2)"
1099,"('fucking good', 2)"
1100,"('good i', 2)"
1101,"('maybe the', 2)"
1102,"('fav book', 2)"
1103,"('about me', 2)"
1104,"('this year', 2)"
1105,"('that achilles', 2)"
1106,"('also the', 2)"
1107,"('do not', 2)"
1108,"('understand the', 2)"
1109,"('oddditea song', 2)"
1110,"('set around', 2)"
1111,"('is more', 2)"
1112,"('or less', 2)"
1113,"('so reading', 2)"
1114,"('them both', 2)"
1115,"('make you', 2)"
1116,"('one day', 2)"
1117,"('day and', 2)"
1118,"('it just', 2)"
1119,"('war and', 2)"
1120,"('well as', 2)"
1121,"('achilles that', 2)"
1122,"('achilles first', 2)"
1123,"('it the', 2)"
1124,"('was song', 2)"
1125,"('hard to', 2)"
1126,"('gldnwndwsll the', 2)"
1127,"('with me', 2)"
1128,"('by colleen', 2)"
1129,"('colleen hoover', 2)"
1130,"('be so', 2)"
1131,"('im new', 2)"
1132,"('interact with', 2)"
1133,"('the cruel', 2)"
1134,"('percy jackson', 2)"
1135,"('the mistake', 2)"
1136,"('mistake of', 2)"
1137,"('and he', 2)"
1138,"('history of', 2)"
1139,"('the audiobook', 2)"
1140,"('and absolutely', 2)"
1141,"('you should', 2)"
1142,"('part of', 2)"
1143,"('im looking', 2)"
1144,"('but idk', 2)"
1145,"('i see', 2)"
1146,"('when he', 2)"
1147,"('i honestly', 2)"
1148,"('no idea', 2)"
1149,"('by andrew', 2)"
1150,"('so beautiful', 2)"
1151,"('my mom', 2)"
1152,"('know about', 2)"
1153,"('say song', 2)"
1154,"('and another', 2)"
1155,"('step read', 2)"
1156,"('achilles when', 2)"
1157,"('you just', 2)"
1158,"('royals on', 2)"
1159,"('the plot', 2)"
1160,"('literally read', 2)"
1161,"('and crying', 2)"
1162,"('far this', 2)"
1163,"('like years', 2)"
1164,"('but if', 2)"
1165,"('i highly', 2)"
1166,"('up to', 2)"
1167,"('books you', 2)"
1168,"('which i', 2)"
1169,"('he is', 2)"
1170,"('never be', 2)"
1171,"('loved the', 2)"
1172,"('did you', 2)"
1173,"('it when', 2)"
1174,"('writing is', 2)"
1175,"('book since', 2)"
1176,"('heard about', 2)"
1177,"('anyone have', 2)"
1178,"('recs that', 2)"
1179,"('or they', 2)"
1180,"('i recently', 2)"
1181,"('the main', 2)"
1182,"('to cry', 2)"
1183,"('are like', 2)"
1184,"('recommend song', 2)"
1185,"('with achilles', 2)"
1186,"('sleep early', 2)"
1187,"('recently started', 2)"
1188,"('would recommend', 2)"
1189,"('year and', 2)"
1190,"('say about', 2)"
1191,"('wants me', 2)"
1192,"('it at', 2)"
1193,"('achilles destroyed', 2)"
1194,"('were villains', 2)"
1195,"('literally never', 2)"
1196,"('even like', 2)"
1197,"('a big', 2)"
1198,"('king of', 2)"
1199,"('that are', 2)"
1200,"('idea what', 2)"
1201,"('focused on', 2)"
1202,"('the secret', 2)"
1203,"('middle of', 2)"
1204,"('achilles himself', 2)"
1205,"('i like', 2)"
1206,"('pages just', 2)"
1207,"('may be', 2)"
1208,"('in this', 2)"
1209,"('in ancient', 2)"
1210,"('been wanting', 2)"
1211,"('wanting to', 2)"
1212,"('get upset', 2)"
1213,"('the ending', 2)"
1214,"('the name', 2)"
1215,"('royals should', 2)"
1216,"('should play', 2)"
1217,"('yet but', 2)"
1218,"('so go', 2)"
1219,"('the need', 2)"
1220,"('a for', 2)"
1221,"('to watch', 2)"
1222,"('sent me', 2)"
1223,"('tried to', 2)"
1224,"('achilles once', 2)"
1225,"('not you', 2)"
1226,"('some books', 2)"
1227,"('recommended song', 2)"
1228,"('so many', 2)"
1229,"('last chapters', 2)"
1230,"('they know', 2)"
1231,"('here for', 2)"
1232,"('of not', 2)"
1233,"('in our', 2)"
1234,"('the start', 2)"
1235,"('sun is', 2)"
1236,"('also a', 2)"
1237,"('the gilded', 2)"
1238,"('and to', 2)"
1239,"('circe but', 2)"
1240,"('tweet to', 2)"
1241,"('but a', 2)"
1242,"('it takes', 2)"
1243,"('something to', 2)"
1244,"('try the', 2)"
1245,"('achilles adaptation', 2)"
1246,"('the characters', 2)"
1247,"('characters in', 2)"
1248,"('from when', 2)"
1249,"('but read', 2)"
1250,"('am the', 2)"
1251,"('to let', 2)"
1252,"('but reading', 2)"
1253,"('does that', 2)"
1254,"('kyeomiekoo song', 2)"
1255,"('it this', 2)"
1256,"('character lgbt', 2)"
1257,"('lgbt rep', 2)"
1258,"('rep in', 2)"
1259,"('next few', 2)"
1260,"('by bird', 2)"
1261,"('with this', 2)"
1262,"('reaching through', 2)"
1263,"('their hands', 2)"
1264,"('and light', 2)"
1265,"('light spills', 2)"
1266,"('spills in', 2)"
1267,"('a flood', 2)"
1268,"('flood like', 2)"
1269,"('hundred golden', 2)"
1270,"('golden urns', 2)"
1271,"('urns pouring', 2)"
1272,"('pouring out', 2)"
1273,"('about how', 2)"
1274,"('girls of', 2)"
1275,"('i been', 2)"
1276,"('thousand splendid', 2)"
1277,"('then there', 2)"
1278,"('there were', 2)"
1279,"('well i', 2)"
1280,"('miller i', 2)"
1281,"('be left', 2)"
1282,"('that a', 2)"
1283,"('a lake', 1)"
1284,"('lake of', 1)"
1285,"('of tears', 1)"
1286,"('tears cause', 1)"
1287,"('stanmenfess the', 1)"
1288,"('library by', 1)"
1289,"('by matt', 1)"
1290,"('blue by', 1)"
1291,"('by casey', 1)"
1292,"('almond by', 1)"
1293,"('by won', 1)"
1294,"('won pyung', 1)"
1295,"('end by', 1)"
1296,"('adam silvera', 1)"
1297,"('serial bumi', 1)"
1298,"('bumi by', 1)"
1299,"('by tere', 1)"
1300,"('achilles hits', 1)"
1301,"('hits so', 1)"
1302,"('hold up', 1)"
1303,"('up since', 1)"
1304,"('sick today', 1)"
1305,"('achilles all', 1)"
1306,"('all over', 1)"
1307,"('over again', 1)"
1308,"('the kite', 1)"
1309,"('stop from', 1)"
1310,"('from reliving', 1)"
1311,"('reliving the', 1)"
1312,"('with wilhelm', 1)"
1313,"('wilhelm and', 1)"
1314,"('and simon', 1)"
1315,"('simon aaaaaaaaaa', 1)"
1316,"('lauraatlaura no', 1)"
1317,"('akinorikonohoe i', 1)"
1318,"('am very', 1)"
1319,"('very much', 1)"
1320,"('much not', 1)"
1321,"('not okay', 1)"
1322,"('just reminded', 1)"
1323,"('reminded me', 1)"
1324,"('should restart', 1)"
1325,"('restart the', 1)"
1326,"('forgot which', 1)"
1327,"('which part', 1)"
1328,"('actually read', 1)"
1329,"('addie la', 1)"
1330,"('la rue', 1)"
1331,"('they said', 1)"
1332,"('painful so', 1)"
1333,"('so im', 1)"
1334,"('me rn', 1)"
1335,"('rn with', 1)"
1336,"('jjjjjeongguk the', 1)"
1337,"('achilles amiga', 1)"
1338,"('amiga vc', 1)"
1339,"('vc iria', 1)"
1340,"('iria amar', 1)"
1341,"('the penelopiad', 1)"
1342,"('penelopiad margaret', 1)"
1343,"('greek myths', 1)"
1344,"('our greatest', 1)"
1345,"('greatest story', 1)"
1346,"('story stephen', 1)"
1347,"('myths of', 1)"
1348,"('the ancient', 1)"
1349,"('greek heroes', 1)"
1350,"('heroes stephen', 1)"
1351,"('circe madeline', 1)"
1352,"('thousand ships', 1)"
1353,"('ships natalie', 1)"
1354,"('tomorrow but', 1)"
1355,"('last twooo', 1)"
1356,"('ive been', 1)"
1357,"('been meaning', 1)"
1358,"('meaning to', 1)"
1359,"('read for', 1)"
1360,"('it soon', 1)"
1361,"('has just', 1)"
1362,"('just occurred', 1)"
1363,"('occurred to', 1)"
1364,"('my mum', 1)"
1365,"('mum has', 1)"
1366,"('has seen', 1)"
1367,"('seen my', 1)"
1368,"('even notice', 1)"
1369,"('notice that', 1)"
1370,"('a review', 1)"
1371,"('review on', 1)"
1372,"('the front', 1)"
1373,"('book calling', 1)"
1374,"('calling it', 1)"
1375,"('what she', 1)"
1376,"('were like', 1)"
1377,"('like gods', 1)"
1378,"('gods at', 1)"
1379,"('the dawning', 1)"
1380,"('dawning of', 1)"
1381,"('our joy', 1)"
1382,"('joy was', 1)"
1383,"('so bright', 1)"
1384,"('bright we', 1)"
1385,"('we could', 1)"
1386,"('could see', 1)"
1387,"('see nothing', 1)"
1388,"('nothing else', 1)"
1389,"('else but', 1)"
1390,"('soul as', 1)"
1391,"('never leave', 1)"
1392,"('for as', 1)"
1393,"('as long', 1)"
1394,"('long as', 1)"
1395,"('as he', 1)"
1396,"('will let', 1)"
1397,"('he waits', 1)"
1398,"('waits for', 1)"
1399,"('im supposed', 1)"
1400,"('move on', 1)"
1401,"('achilles cause', 1)"
1402,"('miss that', 1)"
1403,"('that person', 1)"
1404,"('person so', 1)"
1405,"('so freaking', 1)"
1406,"('bookishcrows ooo', 1)"
1407,"('those two', 1)"
1408,"('two song', 1)"
1409,"('achilles were', 1)"
1410,"('really wanted', 1)"
1411,"('get and', 1)"
1412,"('read themmn', 1)"
1413,"('larue was', 1)"
1414,"('much bigger', 1)"
1415,"('bigger than', 1)"
1416,"('than i', 1)"
1417,"('was shocked', 1)"
1418,"('ive only', 1)"
1419,"('first hp', 1)"
1420,"('hp book', 1)"
1421,"('my take', 1)"
1422,"('the famous', 1)"
1423,"('famous book', 1)"
1424,"('achilles instead', 1)"
1425,"('of playing', 1)"
1426,"('playing with', 1)"
1427,"('the flow', 1)"
1428,"('flow of', 1)"
1429,"('am more', 1)"
1430,"('more likely', 1)"
1431,"('likely to', 1)"
1432,"('to play', 1)"
1433,"('play with', 1)"
1434,"('the parallels', 1)"
1435,"('parallels i', 1)"
1436,"('found between', 1)"
1437,"('between bkdk', 1)"
1438,"('the lovers', 1)"
1439,"('lovers patroclus', 1)"
1440,"('my bestie', 1)"
1441,"('bestie warned', 1)"
1442,"('warned me', 1)"
1443,"('me it', 1)"
1444,"('be sad', 1)"
1445,"('sad so', 1)"
1446,"('so saving', 1)"
1447,"('saving that', 1)"
1448,"('for when', 1)"
1449,"('heartstopper vol', 1)"
1450,"('vol by', 1)"
1451,"('had some', 1)"
1452,"('some extra', 1)"
1453,"('extra bday', 1)"
1454,"('bday money', 1)"
1455,"('money so', 1)"
1456,"('so decided', 1)"
1457,"('get it', 1)"
1458,"('you people', 1)"
1459,"('people warn', 1)"
1460,"('engrossing love', 1)"
1461,"('sucked me', 1)"
1462,"('in only', 1)"
1463,"('only to', 1)"
1464,"('to fling', 1)"
1465,"('fling me', 1)"
1466,"('about in', 1)"
1467,"('if not', 1)"
1468,"('not then', 1)"
1469,"('its really', 1)"
1470,"('really amazing', 1)"
1471,"('dankxica ok', 1)"
1472,"('ok no', 1)"
1473,"('saw the', 1)"
1474,"('librarylinm i', 1)"
1475,"('literally about', 1)"
1476,"('was such', 1)"
1477,"('been over', 1)"
1478,"('but every', 1)"
1479,"('think of', 1)"
1480,"('still sob', 1)"
1481,"('boring why', 1)"
1482,"('why everyone', 1)"
1483,"('everyone says', 1)"
1484,"('keep seeing', 1)"
1485,"('seeing that', 1)"
1486,"('rn bcs', 1)"
1487,"('bcs i', 1)"
1488,"('forgot abt', 1)"
1489,"('start listening', 1)"
1490,"('achilles audiobook', 1)"
1491,"('tukeran kado', 1)"
1492,"('kado sm', 1)"
1493,"('haha i', 1)"
1494,"('i buy', 1)"
1495,"('buy her', 1)"
1496,"('her an', 1)"
1497,"('an album', 1)"
1498,"('album and', 1)"
1499,"('buy me', 1)"
1500,"('and normal', 1)"
1501,"('only on', 1)"
1502,"('i alr', 1)"
1503,"('alr know', 1)"
1504,"('feel something', 1)"
1505,"('really need', 1)"
1506,"('achilles bcos', 1)"
1507,"('bcos i', 1)"
1508,"('have another', 1)"
1509,"('my waiting', 1)"
1510,"('waiting list', 1)"
1511,"('should i', 1)"
1512,"('achilles right', 1)"
1513,"('right now', 1)"
1514,"('also says', 1)"
1515,"('hes waiting', 1)"
1516,"('cant recover', 1)"
1517,"('i finally', 1)"
1518,"('finally have', 1)"
1519,"('the motivation', 1)"
1520,"('motivation to', 1)"
1521,"('read so', 1)"
1522,"('pahlabfitness loved', 1)"
1523,"('loved it', 1)"
1524,"('a kid', 1)"
1525,"('kid who', 1)"
1526,"('who loved', 1)"
1527,"('loved greek', 1)"
1528,"('so it', 1)"
1529,"('it completely', 1)"
1530,"('completely scratched', 1)"
1531,"('scratched that', 1)"
1532,"('super into', 1)"
1533,"('into song', 1)"
1534,"('now by', 1)"
1535,"('hopefully will', 1)"
1536,"('finish that', 1)"
1537,"('a brilliant', 1)"
1538,"('brilliant book', 1)"
1539,"('book a', 1)"
1540,"('bit less', 1)"
1541,"('less sure', 1)"
1542,"('sure about', 1)"
1543,"('have never', 1)"
1544,"('cry so', 1)"
1545,"('hard and', 1)"
1546,"('and made', 1)"
1547,"('a line', 1)"
1548,"('line tattooed', 1)"
1549,"('my body', 1)"
1550,"('body so', 1)"
1551,"('so incredibly', 1)"
1552,"('favorite quotes', 1)"
1553,"('quotes for', 1)"
1554,"('planning on', 1)"
1555,"('take a', 1)"
1556,"('ko bilhin', 1)"
1557,"('bilhin the', 1)"
1558,"('yungroyais the', 1)"
1559,"('and young', 1)"
1560,"('royals collab', 1)"
1561,"('am not', 1)"
1562,"('what i', 1)"
1563,"('will kill', 1)"
1564,"('myself rather', 1)"
1565,"('rather than', 1)"
1566,"('than miss', 1)"
1567,"('how long', 1)"
1568,"('long do', 1)"
1569,"('do we', 1)"
1570,"('chapter the', 1)"
1571,"('achilles its', 1)"
1572,"('iliad from', 1)"
1573,"('odyssey and', 1)"
1574,"('were both', 1)"
1575,"('both written', 1)"
1576,"('written recently', 1)"
1577,"('recently and', 1)"
1578,"('and yeah', 1)"
1579,"('yeah you', 1)"
1580,"('might like', 1)"
1581,"('like them', 1)"
1582,"('i preferred', 1)"
1583,"('preferred tsoa', 1)"
1584,"('tsoa but', 1)"
1585,"('also made', 1)"
1586,"('so lmk', 1)"
1587,"('its consequences', 1)"
1588,"('me truly', 1)"
1589,"('truly go', 1)"
1590,"('librarylinm my', 1)"
1591,"('achilles worth', 1)"
1592,"('have finished', 1)"
1593,"('by now', 1)"
1594,"('so sleepy', 1)"
1595,"('sleepy i', 1)"
1596,"('keep getting', 1)"
1597,"('getting tired', 1)"
1598,"('tired reading', 1)"
1599,"('when are', 1)"
1600,"('are we', 1)"
1601,"('we getting', 1)"
1602,"('getting the', 1)"
1603,"('llilibrary i', 1)"
1604,"('love every', 1)"
1605,"('every moments', 1)"
1606,"('moments of', 1)"
1607,"('the mcs', 1)"
1608,"('mcs just', 1)"
1609,"('just adorable', 1)"
1610,"('goes for', 1)"
1611,"('for rufus', 1)"
1612,"('rufus and', 1)"
1613,"('book owns', 1)"
1614,"('heart beside', 1)"
1615,"('beside the', 1)"
1616,"('im thinking', 1)"
1617,"('thinking i', 1)"
1618,"('could do', 1)"
1619,"('do fun', 1)"
1620,"('fun render', 1)"
1621,"('render studies', 1)"
1622,"('studies from', 1)"
1623,"('from scenes', 1)"
1624,"('scenes of', 1)"
1625,"('to practice', 1)"
1626,"('practice more', 1)"
1627,"('more landscapes', 1)"
1628,"('landscapes and', 1)"
1629,"('and muscle', 1)"
1630,"('bottegabaeneta i', 1)"
1631,"('heard such', 1)"
1632,"('such great', 1)"
1633,"('great things', 1)"
1634,"('the year', 1)"
1635,"('year i', 1)"
1636,"('liked circe', 1)"
1637,"('a very', 1)"
1638,"('very rich', 1)"
1639,"('owned the', 1)"
1640,"('now and', 1)"
1641,"('but my', 1)"
1642,"('my friend', 1)"
1643,"('friend just', 1)"
1644,"('just recently', 1)"
1645,"('recently bought', 1)"
1646,"('bought it', 1)"
1647,"('before me', 1)"
1648,"('like im', 1)"
1649,"('so embarrassed', 1)"
1650,"('embarrassed for', 1)"
1651,"('for myself', 1)"
1652,"('i blocked', 1)"
1653,"('blocked the', 1)"
1654,"('not like', 1)"
1655,"('have spoilers', 1)"
1656,"('spoilers coming', 1)"
1657,"('coming my', 1)"
1658,"('yes these', 1)"
1659,"('the measures', 1)"
1660,"('measures i', 1)"
1661,"('will take', 1)"
1662,"('take to', 1)"
1663,"('whole experience', 1)"
1664,"('cant believe', 1)"
1665,"('believe the', 1)"
1666,"('greatest book', 1)"
1667,"('ever written', 1)"
1668,"('achilleschant have', 1)"
1669,"('was wondering', 1)"
1670,"('wondering if', 1)"
1671,"('the reason', 1)"
1672,"('reason for', 1)"
1673,"('your twitter', 1)"
1674,"('have downloaded', 1)"
1675,"('downloaded but', 1)"
1676,"('not finished', 1)"
1677,"('it yet', 1)"
1678,"('this wonderful', 1)"
1679,"('wonderful video', 1)"
1680,"('video i', 1)"
1681,"('found of', 1)"
1682,"('an artisti', 1)"
1683,"('artisti doing', 1)"
1684,"('doing character', 1)"
1685,"('character design', 1)"
1686,"('design based', 1)"
1687,"('based on', 1)"
1688,"('on it', 1)"
1689,"('and which', 1)"
1690,"('which hurt', 1)"
1691,"('hurt more', 1)"
1692,"('more emotionally', 1)"
1693,"('emotionally i', 1)"
1694,"('finished tsoa', 1)"
1695,"('tsoa and', 1)"
1696,"('would like', 1)"
1697,"('how much', 1)"
1698,"('for circe', 1)"
1699,"('circe thx', 1)"
1700,"('thx ily', 1)"
1701,"('mmariaemiiia oooh', 1)"
1702,"('oooh yes', 1)"
1703,"('seen things', 1)"
1704,"('things abour', 1)"
1705,"('abour the', 1)"
1706,"('tiktok and', 1)"
1707,"('have thoight', 1)"
1708,"('thoight about', 1)"
1709,"('yas ok', 1)"
1710,"('ok heart', 1)"
1711,"('us are', 1)"
1712,"('are both', 1)"
1713,"('both books', 1)"
1714,"('books from', 1)"
1715,"('are lighter', 1)"
1716,"('lighter reads', 1)"
1717,"('reads so', 1)"
1718,"('so both', 1)"
1719,"('both good', 1)"
1720,"('good when', 1)"
1721,"('when getting', 1)"
1722,"('getting back', 1)"
1723,"('into reading', 1)"
1724,"('esp if', 1)"
1725,"('into romance', 1)"
1726,"('romance novels', 1)"
1727,"('novels that', 1)"
1728,"('like cheesy', 1)"
1729,"('cheesy and', 1)"
1730,"('and corny', 1)"
1731,"('corny the', 1)"
1732,"('also really', 1)"
1733,"('is based', 1)"
1734,"('based around', 1)"
1735,"('crying at', 1)"
1736,"('the shower', 1)"
1737,"('shower listening', 1)"
1738,"('song having', 1)"
1739,"('having imaginations', 1)"
1740,"('imaginations of', 1)"
1741,"('of marem', 1)"
1742,"('marem and', 1)"
1743,"('achilles slow', 1)"
1744,"('slow dancing', 1)"
1745,"('dancing in', 1)"
1746,"('the rain', 1)"
1747,"('just them', 1)"
1748,"('them staring', 1)"
1749,"('at each', 1)"
1750,"('each other', 1)"
1751,"('other and', 1)"
1752,"('and maria', 1)"
1753,"('maria emilia', 1)"
1754,"('emilia crying', 1)"
1755,"('milkstrology was', 1)"
1756,"('ask if', 1)"
1757,"('was because', 1)"
1758,"('end is', 1)"
1759,"('the darkness', 1)"
1760,"('darkness outside', 1)"
1761,"('outside us', 1)"
1762,"('to jump', 1)"
1763,"('jump from', 1)"
1764,"('from friends', 1)"
1765,"('lovers to', 1)"
1766,"('to enemies', 1)"
1767,"('lovers in', 1)"
1768,"('i heard', 1)"
1769,"('heard song', 1)"
1770,"('really sad', 1)"
1771,"('sad tho', 1)"
1772,"('tho so', 1)"
1773,"('so preparing', 1)"
1774,"('preparing myself', 1)"
1775,"('both they', 1)"
1776,"('say start', 1)"
1777,"('start with', 1)"
1778,"('with tsoa', 1)"
1779,"('caste is', 1)"
1780,"('a really', 1)"
1781,"('really bad', 1)"
1782,"('bad attempt', 1)"
1783,"('to force', 1)"
1784,"('force fit', 1)"
1785,"('fit two', 1)"
1786,"('two ideas', 1)"
1787,"('ideas that', 1)"
1788,"('that does', 1)"
1789,"('does a', 1)"
1790,"('a disservice', 1)"
1791,"('disservice to', 1)"
1792,"('our understanding', 1)"
1793,"('understanding of', 1)"
1794,"('of both', 1)"
1795,"('both casteism', 1)"
1796,"('casteism and', 1)"
1797,"('there is', 1)"
1798,"('no poetry', 1)"
1799,"('poetry on', 1)"
1800,"('least two', 1)"
1801,"('two volumes', 1)"
1802,"('volumes of', 1)"
1803,"('of neoliberal', 1)"
1804,"('been out', 1)"
1805,"('out for', 1)"
1806,"('getting a', 1)"
1807,"('a renaissance', 1)"
1808,"('renaissance because', 1)"
1809,"('has become', 1)"
1810,"('become a', 1)"
1811,"('a major', 1)"
1812,"('one on', 1)"
1813,"('the list', 1)"
1814,"('picked up', 1)"
1815,"('simply a', 1)"
1816,"('a cultural', 1)"
1817,"('cultural reset', 1)"
1818,"('reset my', 1)"
1819,"('heart still', 1)"
1820,"('the daughters', 1)"
1821,"('jkscatgiri omfg', 1)"
1822,"('omfg tell', 1)"
1823,"('if circe', 1)"
1824,"('good bc', 1)"
1825,"('by that', 1)"
1826,"('that author', 1)"
1827,"('achilles medeline', 1)"
1828,"('medeline miller', 1)"
1829,"('places on', 1)"
1830,"('netflix has', 1)"
1831,"('me absolutely', 1)"
1832,"('book soon', 1)"
1833,"('soon after', 1)"
1834,"('finish song', 1)"
1835,"('it funny', 1)"
1836,"('funny how', 1)"
1837,"('how in', 1)"
1838,"('achilles knew', 1)"
1839,"('his death', 1)"
1840,"('death and', 1)"
1841,"('so did', 1)"
1842,"('end patroclus', 1)"
1843,"('one to', 1)"
1844,"('exactly how', 1)"
1845,"('how word', 1)"
1846,"('word of', 1)"
1847,"('of honor', 1)"
1848,"('honor played', 1)"
1849,"('ah xu', 1)"
1850,"('xu knew', 1)"
1851,"('but wkx', 1)"
1852,"('prepared the', 1)"
1853,"('the funeral', 1)"
1854,"('funeral for', 1)"
1855,"('travelertheo helpppp', 1)"
1856,"('helpppp i', 1)"
1857,"('last week', 1)"
1858,"('week and', 1)"
1859,"('it hit', 1)"
1860,"('hit as', 1)"
1861,"('as if', 1)"
1862,"('we all', 1)"
1863,"('iliad turns', 1)"
1864,"('turns out', 1)"
1865,"('me weep', 1)"
1866,"('now haley', 1)"
1867,"('haley pham', 1)"
1868,"('pham said', 1)"
1869,"('said she', 1)"
1870,"('bc she', 1)"
1871,"('we knew', 1)"
1872,"('knew that', 1)"
1873,"('that u', 1)"
1874,"('u literally', 1)"
1875,"('literally called', 1)"
1876,"('called him', 1)"
1877,"('and magang', 1)"
1878,"('magang maga', 1)"
1879,"('maga mata', 1)"
1880,"('mata ko', 1)"
1881,"('ko on', 1)"
1882,"('should definitely', 1)"
1883,"('definitely read', 1)"
1884,"('new books', 1)"
1885,"('bought first', 1)"
1886,"('first but', 1)"
1887,"('time war', 1)"
1888,"('greeks is', 1)"
1889,"('that even', 1)"
1890,"('even modern', 1)"
1891,"('modern adaptations', 1)"
1892,"('adaptations of', 1)"
1893,"('myths are', 1)"
1894,"('no honour', 1)"
1895,"('honour in', 1)"
1896,"('in betraying', 1)"
1897,"('betraying your', 1)"
1898,"('good fucking', 1)"
1899,"('an enchantment', 1)"
1900,"('enchantment of', 1)"
1901,"('the shadows', 1)"
1902,"('shadows between', 1)"
1903,"('the near', 1)"
1904,"('near witch', 1)"
1905,"('witch and', 1)"
1906,"('finished young', 1)"
1907,"('have now', 1)"
1908,"('now watched', 1)"
1909,"('watched italy', 1)"
