,words,repeated
4793,with desire for,1
4794,desire for what,1
4795,for what its,1
4796,what its monstrous,1
4797,its monstrous laws,1
4798,monstrous laws have,1
4799,laws have made,1
4800,have made monstrous,1
4801,made monstrous and,1
4802,monstrous and unlawfulâ,0
4803,gothficbot The books,0
4804,its own shame,0
4805,Gray Oscar Wiâ,0
4806,Dorian Gray makes,0
4807,Gray makes No,0
4808,makes No Sense,0
4809,No Sense and,0
4810,Sense and you,0
4811,and you are,1
4812,you are all,1
4813,are all afraid,1
4814,all afraid to,1
4815,afraid to say,1
4816,to say it,1
4817,say it because,1
4818,it because it,1
4819,because it is,1
4820,it is old,1
4821,is old and,1
4822,old and acclaimed,1
4823,and acclaimed how,1
4824,acclaimed how can,1
4825,how can the,1
4826,can the man,1
4827,the man never,1
4828,man never age,1
4829,never age why,1
4830,age why does,1
4831,why does he,1
4832,does he hide,1
4833,he hide the,1
4834,hide the painting,1
4835,painting its just,0
4836,its just not,0
4837,just not realistic,0
4838,Im currently reading,0
4839,Wilde and I,0
4840,and I feel,0
4841,I feel so,0
4842,feel so sophisticated,1
4843,so sophisticated âœand,0
4844,sophisticated âœand the,0
4845,âœand the writing,0
4846,the writing is,1
4847,writing is top,1
4848,is top tierâœâœâœ,0
4849,âœbehind every exquisite,0
4850,something tragicâ the,0
4851,tragicâ the picture,0
4852,gray or âœHe,0
4853,or âœHe is,0
4854,âœHe is half,0
4855,is half of,1
4856,half of my,1
4857,of my soul,0
4858,my soul as,0
4859,soul as the,0
4860,as the poets,1
4861,the poets sayâ,0
4862,poets sayâ the,0
4863,sayâ the song,0
4864,of achilles i,1
4865,achilles i know,1
4866,i know that,1
4867,know that one,1
4868,one is basic,1
4869,is basic but,1
4870,basic but itâs,0
4871,but itâs so,0
4872,itâs so fucking,0
4873,so fucking good,1
4874,fucking good httpstcojvqRiYd,0
4875,seldonscott The twitter,0
4876,The twitter profile,0
4877,twitter profile picture,1
4878,profile picture of,1
4879,gaymorality Iâve heard,0
4880,Iâve heard about,0
4881,heard about the,1
4882,Dorian gray recently,0
4883,gray recently Whatâs,0
4884,recently Whatâs it,0
4885,Whatâs it about,0
4886,OnlyACabbage Okay but,0
4887,Okay but I,0
4888,but I showed,0
4889,I showed mum,0
4890,showed mum amp,0
4891,mum amp the,0
4892,amp the first,0
4893,the first thing,1
4894,first thing she,1
4895,thing she did,1
4896,she did was,1
4897,did was google,1
4898,was google a,1
4899,google a picture,1
4900,Gray to show,0
4901,to show me,1
4902,show me how,1
4903,me how you,1
4904,how you look,1
4905,you look the,1
4906,look the same,1
4907,the same as,1
4908,same as him,1
4909,as him which,0
4910,him which you,0
4911,which you do,0
4912,you do and,0
4913,do and he,0
4914,and he was,1
4915,he was famous,1
4916,was famous for,1
4917,famous for being,1
4918,for being perfect,1
4919,being perfect looking,1
4920,perfect looking so,1
4921,looking so whatever,0
4922,jessesingal The Picture,0
4923,Dorian Gray Henry,0
4924,Gray Henry Wotton,0
4925,estou lendo The,0
4926,lendo The Picture,0
4927,Dorian Gray httpstcoXilVAUw,0
4928,Gray httpstcoXilVAUw skoob,0
4929,Griff The picture,0
4930,oscar wilde httpstcoQXvQAtVeC,0
4931,LOUISSOFT The picture,0
4932,Dorian Gray you,0
4933,Gray you do,0
4934,you do not,1
4935,do not want,1
4936,not want to,1
4937,want to miss,1
4938,to miss this,1
4939,miss this one,0
4940,im rereading the,0
4941,rereading the picture,1
4942,dorian gray httpstcomZxIFsqkM,0
4943,Reading The Picture,0
4944,Gray and I,0
4945,and I am,0
4946,I am speechless,0
4947,am speechless httpstcoWbxPXjC,0
4948,ALSO THE PICTURE,0
4949,I now have,0
4950,now have Don,0
4951,have Don Quixote,0
4952,Don Quixote which,0
4953,Quixote which I,0
4954,which I already,0
4955,I already started,0
4956,already started Crime,0
4957,started Crime and,0
4958,Crime and Punishment,0
4959,and Punishment The,0
4960,Punishment The Picture,0
4961,Gray and the,0
4962,and the first,2
4963,the first two,1
4964,first two Stormlight,0
4965,two Stormlight volumes,0
4966,Stormlight volumes in,0
4967,volumes in my,1
4968,in my possession,1
4969,my possession and,1
4970,possession and they,1
4971,and they really,1
4972,they really look,1
4973,really look promising,0
4974,mannyszn Thinking fast,0
4975,ngelocouture my villain,0
4976,my villain origin,2
4977,villain origin story,3
4978,origin story is,3
4979,story is gon,0
4980,is gon na,0
4981,na be all,0
4982,be all the,3
4983,all the covers,3
4984,the covers of,3
4985,covers of the,3
4986,gray with the,3
4987,with the most,3
4988,the most ugly,3
4989,most ugly and,3
4990,ugly and off,3
4991,and off putting,3
4992,off putting menâ,0
4993,ultjoel thank you,1
4994,thank you ðŸðŸ,0
4995,you ðŸðŸ the,0
4996,ðŸðŸ the picture,0
4997,dorian gray frankenstein,0
4998,gray frankenstein jane,0
4999,frankenstein jane eyre,0
5000,jane eyre and,1
5001,eyre and misery,1
5002,and misery lt,0
5003,Tatiana FairyTaleTuesday In,0
5004,FairyTaleTuesday In Oscar,0
5005,In Oscar Wildes,0
5006,Oscar Wildes philosophical,0
5007,Wildes philosophical novel,0
5008,philosophical novel The,0
5009,Dorian Gray Dorian,0
5010,Gray Dorian is,0
5011,Dorian is named,0
5012,is named Prince,0
5013,named Prince Charminâ,0
5014,Artist Painting a,0
5015,Painting a Portrait,0
5016,a Portrait of,0
5017,Portrait of a,0
5018,of a Musician,0
5019,june reads âå,0
5020,children of blood,1
5021,of blood and,1
5022,blood and bone,0
5023,HorrorNHaunted The Picture,0
5024,Dorian Gray httpstcojtZaWAHEAS,0
5025,honeybiblio Romeo and,0
5026,Romeo and Juliette,0
5027,Of mice and,0
5028,mice and men,0
5029,There we others,0
5030,we others but,1
5031,others but these,1
5032,but these are,1
5033,are the ones,1
5034,the ones I,0
5035,ones I enjoyed,0
5036,marcelinenjoyer hey im,0
5037,hey im new,0
5038,booktwt and im,0
5039,and im not,2
5040,im not quite,2
5041,not quite sure,2
5042,quite sure how,2
5043,sure how twitter,2
5044,how twitter and,2
5045,twitter and all,2
5046,and all moot,2
5047,all moot thing,2
5048,moot thing works,2
5049,thing works but,2
5050,works but im,2
5051,but im looking,2
5052,looking for moots,0
5053,named Prince Charming,0
5054,Prince Charming by,0
5055,Charming by the,0
5056,by the actress,1
5057,the actress Sibyl,0
5058,actress Sibyl Vane,0
5059,Sibyl Vane Dorian,0
5060,Vane Dorian rejects,0
5061,Dorian rejects her,0
5062,rejects her when,1
5063,her when she,1
5064,when she is,1
5065,she is unable,1
5066,is unable to,1
5067,unable to perform,1
5068,to perform for,1
5069,perform for being,1
5070,for being too,1
5071,being too enamoured,1
5072,too enamoured with,1
5073,enamoured with him,0
5074,with him httpstcobFHhRkhYE,0
5075,SistersinCrimeA I wrote,0
5076,I wrote the,0
5077,wrote the music,0
5078,the music A,0
5079,music A friend,0
5080,A friend who,0
5081,friend who is,1
5082,who is an,1
5083,is an English,0
5084,an English teacher,0
5085,English teacher wrote,0
5086,teacher wrote the,1
5087,wrote the words,0
5088,the words It,0
5089,words It was,0
5090,It was an,0
5091,was an updated,1
5092,an updated version,1
5093,updated version of,1
5094,version of The,0
5095,Dorian Gray set,0
5096,Gray set in,0
5097,set in a,1
5098,in a school,0
5099,a school I,0
5100,school I wouldnt,0
5101,I wouldnt mind,0
5102,wouldnt mind collaborating,0
5103,mind collaborating on,1
5104,collaborating on another,1
5105,on another one,0
5106,another one but,0
5107,one but it,0
5108,but it involves,1
5109,it involves a,1
5110,involves a lot,1
5111,lot of hard,1
5112,of hard work,0
5113,of stars to,1
5114,stars to The,0
5115,Oscar Wilde httpstcoqjqoXuL,0
5116,Lord Henry talking,0
5117,Henry talking a,0
5118,talking a bit,1
5119,bit of organizational,1
5120,of organizational behaviour,1
5121,organizational behaviour in,1
5122,behaviour in The,0
5123,Dorian Gray httpstcozGfQotP,0
5124,Offtopic but I,0
5125,but I wonder,0
5126,I wonder if,0
5127,wonder if theres,0
5128,if theres any,0
5129,theres any fanfiction,0
5130,any fanfiction About,0
5131,fanfiction About The,0
5132,About The Picture,0
5133,Dorian Gray ahahah,0
5134,off putting men,1
5135,putting men on,1
5136,men on them,0
5137,on them like,0
5138,them like did,0
5139,like did you,1
5140,did you not,1
5141,you not read,1
5142,not read the,1
5143,read the book,1
5144,the book he,1
5145,book he has,1
5146,he has to,1
5147,has to be,1
5148,to be HOT,0
5149,kimaaya bro my,0
5150,bro my comfort,1
5151,my comfort book,2
5152,comfort book is,2
5153,book is the,2
5154,is the picture,4
5155,gray do what,2
5156,do what you,2
5157,what you want,2
5158,you want with,2
5159,want with that,0
5160,calls a romance,0
5161,â Oscar WildeÂThe,0
5162,quotestoliveby lifequotes quote,0
5163,JJBlazt The picture,0
5164,thereâs something about,0
5165,something about circeâs,0
5166,about circeâs writing,0
5167,circeâs writing that,0
5168,writing that slows,1
5169,that slows me,1
5170,slows me down,0
5171,me down like,0
5172,down like i,0
5173,like i want,1
5174,i want to,13
5175,to read each,1
5176,read each sentence,1
5177,each sentence so,1
5178,sentence so carefully,1
5179,so carefully amp,0
5180,carefully amp thatâs,0
5181,amp thatâs not,0
5182,thatâs not usually,0
5183,not usually how,1
5184,usually how i,1
5185,how i read,1
5186,i read books,0
5187,read books the,0
5188,books the only,0
5189,the only other,1
5190,only other time,1
5191,other time iâve,0
5192,time iâve experienced,0
5193,iâve experienced this,0
5194,experienced this was,1
5195,this was when,1
5196,was when i,1
5197,when i read,1
5198,of my favorites,0
5199,âœTo be good,0
5200,be good is,1
5201,good is to,1
5202,is to be,2
5203,to be in,2
5204,be in harmony,2
5205,in harmony with,2
5206,harmony with oneself,0
5207,with oneself Discord,0
5208,oneself Discord is,0
5209,Discord is to,0
5210,to be forced,1
5211,be forced to,1
5212,forced to be,1
5213,harmony with othersâ,0
5214,with othersâ â,0
5215,othersâ â Oscar,0
5216,lantsovszoya Mine is,0
5217,Mine is Ninth,0
5218,is Ninth House,0
5219,Ninth House the,0
5220,House the Millennium,0
5221,the Millennium trilogy,0
5222,Millennium trilogy The,0
5223,trilogy The Picture,0
5224,and the book,1
5225,the book thief,1
5226,book thief ðŸ,0
5227,thief ðŸ I,0
5228,ðŸ I canât,0
5229,I canât read,0
5230,canât read them,0
5231,read them unless,1
5232,them unless itâs,0
5233,unless itâs cold,0
5234,itâs cold out,0
5235,isabeIlareads hi Iâm,0
5236,hi Iâm new,0
5237,Iâm new to,0
5238,new to twitter,1
5239,to twitter and,1
5240,twitter and I,0
5241,and I wanted,0
5242,wanted to find,1
5243,to find some,1
5244,find some mutuals,1
5245,hereâs a list,0
5246,a list of,1
5247,list of some,1
5248,of some of,1
5249,of my interests,1
5250,my interests amp,0
5251,interests amp favs,0
5252,Gray An AwEsOmE,0
5253,An AwEsOmE book,0
5254,AwEsOmE book reviewsummary,0
5255,book reviewsummary top,0
5256,reviewsummary top quotes,0
5257,Interactrtlike to be,0
5258,to be moots,0
5259,be moots booktwt,0
5260,So apparently Im,0
5261,apparently Im working,0
5262,Im working on,0
5263,working on translating,1
5264,on translating an,1
5265,translating an article,1
5266,an article on,1
5267,article on Annette,0
5268,on Annette in,0
5269,Annette in French,0
5270,in French with,0
5271,French with another,0
5272,with another French,0
5273,another French speaker,0
5274,French speaker and,0
5275,speaker and comparisons,0
5276,and comparisons are,1
5277,comparisons are made,1
5278,are made to,1
5279,made to Beauty,0
5280,to Beauty and,0
5281,Beauty and the,0
5282,and the Beast,0
5283,the Beast and,0
5284,Beast and Phantom,0
5285,and Phantom of,0
5286,of the Paradise,0
5287,the Paradise the,0
5288,Paradise the latter,0
5289,the latter based,1
5290,latter based on,1
5291,based on works,1
5292,on works Phantom,0
5293,works Phantom of,0
5294,the Opera The,0
5295,Opera The Picture,0
5296,Gray and Faust,0
5297,raidhosnibm âœChildren begin,0
5298,âœChildren begin by,0
5299,begin by loving,2
5300,by loving their,2
5301,loving their parents,0
5302,their parents as,0
5303,parents as they,0
5304,as they grow,2
5305,they grow older,2
5306,grow older they,2
5307,older they judge,2
5308,they judge them,0
5309,judge them sometimes,0
5310,them sometimes they,0
5311,sometimes they forgive,2
5312,they forgive themâ,0
5313,â Oscar Wildeâ,0
5314,We earn our,0
5315,earn our faces,1
5316,our faces he,1
5317,faces he looks,1
5318,he looks like,1
5319,looks like the,2
5320,the picture up,1
5321,picture up in,1
5322,up in the,1
5323,the attic in,1
5324,attic in picture,1
5325,in picture of,1
5326,Dorian Gray httpstcooefVD,0
5327,mikanmir to prisonfor,0
5328,to prisonfor a,0
5329,prisonfor a crime,1
5330,a crime he,1
5331,crime he didnt,0
5332,he didnt commit,0
5333,didnt commit then,0
5334,commit then for,0
5335,then for books,1
5336,for books you,1
5337,books you have,1
5338,you have to,2
5339,have to read,1
5340,to read at,1
5341,read at least,1
5342,at least once,0
5343,least once to,0
5344,once to kill,0
5345,to kill a,1
5346,kill a mockingbird,0
5347,a mockingbird anna,0
5348,mockingbird anna karenina,0
5349,anna karenina war,0
5350,karenina war and,0
5351,war and peace,0
5352,and peace the,0
5353,peace the late,0
5354,the late mattia,1
5355,late mattia pascal,0
5356,mattia pascal norwegian,0
5357,pascal norwegian wood,0
5358,norwegian wood kafka,0
5359,wood kafka on,0
5360,the shore after,0
5361,shore after dark,0
5362,after dark all,0
5363,dark all three,0
5364,all three by,0
5365,three by haruki,1
5366,by haruki murakami,0
5367,haruki murakami the,0
5368,murakami the picture,0
5369,of my fav,1
5370,my fav books,0
5371,â the seven,0
5372,the seven husbands,1
5373,seven husbands of,1
5374,husbands of evelyn,1
5375,of evelyn hugo,0
5376,â the secret,0
5377,â ready player,0
5378,ready player one,0
5379,â of mice,0
5380,of mice and,2
5381,prabhupp Reminds me,0
5382,Reminds me of,0
5383,me of the,1
5384,hiii guys i,0
5385,guys i need,1
5386,i need your,1
5387,need your help,0
5388,your help has,0
5389,help has any,0
5390,has any of,1
5391,any of you,1
5392,of you read,1
5393,gray is that,0
5394,is that book,1
5395,that book good,0
5396,book good worth,0
5397,good worth reading,0
5398,worth reading and,1
5399,reading and appropriate,1
5400,and appropriate in,0
5401,appropriate in case,0
5402,in case my,0
5403,case my parents,0
5404,my parents you,0
5405,parents you know,0
5406,if your fav,0
5407,your fav classics,1
5408,fav classics are,1
5409,classics are jane,1
5410,are jane eyre,0
5411,jane eyre the,0
5412,eyre the scarlett,0
5413,the scarlett letter,0
5414,scarlett letter fahrenheit,0
5415,letter fahrenheit or,0
5416,fahrenheit or the,1
5417,dorian gray u,0
5418,gray u are,0
5419,u are officially,1
5420,are officially one,1
5421,officially one of,1
5422,of the sexiest,1
5423,the sexiest people,1
5424,sexiest people i,1
5425,people i know,0
5426,Your rank and,0
5427,rank and wealth,0
5428,and wealth Harry,0
5429,wealth Harry my,0
5430,Harry my brains,0
5431,my brains such,0
5432,brains such as,0
5433,such as they,1
5434,as they are,1
5435,they are my,1
5436,are my art,0
5437,my art whatever,0
5438,art whatever it,0
5439,whatever it may,1
5440,it may be,1
5441,may be worth,0
5442,be worth Dorian,0
5443,worth Dorian Grays,0
5444,Dorian Grays good,0
5445,Grays good looks,0
5446,good looks we,1
5447,looks we shall,1
5448,we shall all,1
5449,shall all suffer,1
5450,all suffer for,1
5451,suffer for what,1
5452,for what the,1
5453,what the gods,1
5454,the gods have,1
5455,gods have given,1
5456,have given us,0
5457,given us suffer,0
5458,us suffer terribly,0
5459,morallygreygf OH HELP,0
5460,OH HELP i,0
5461,HELP i meant,0
5462,i meant the,1
5463,meant the picture,1
5464,names to anyone,0
5465,to anyone The,0
5466,anyone The Picture,0
5467,Oscar Wilde httpstcoPbdFHcxo,0
5468,LAIASVETURlUS fave fiddler,0
5469,fave fiddler on,0
5470,fiddler on the,1
5471,on the roof,0
5472,the roof least,0
5473,roof least fave,0
5474,least fave picture,1
5475,fave picture of,1
5476,dorian gray honestly,0
5477,gray honestly itâs,0
5478,honestly itâs all,0
5479,itâs all about,0
5480,all about how,1
5481,about how the,1
5482,how the book,1
5483,the book is,1
5484,book is taught,0
5485,whats your favorite,0
5486,your favorite book,1
5487,favorite book or,1
5488,book or books,0
5489,or books â,0
5490,books â the,0
5491,is my favourite,1
5492,my favourite book,1
5493,favourite book ever,1
5494,book ever funnily,1
5495,ever funnily enough,1
5496,funnily enough itâs,0
5497,enough itâs not,0
5498,itâs not actually,0
5499,not actually because,1
5500,actually because of,1
5501,because of ben,1
5502,of ben sirius,0
5503,ben sirius wilde,0
5504,sirius wilde is,0
5505,wilde is just,1
5506,is just my,1
5507,just my favourite,1
5508,my favourite writer,1
5509,favourite writer ðŸââïâðŸâðŸ,0
5510,writer ðŸââïâðŸâðŸ httpstcoDpStRjyz,0
5511,Federer doesnt age,0
5512,doesnt age because,0
5513,age because his,1
5514,because his fans,1
5515,his fans do,0
5516,Its the picture,0
5517,Gray for tennis,0
5518,for tennis Everytime,0
5519,tennis Everytime he,0
5520,Everytime he loses,0
5521,he loses an,1
5522,loses an opportunity,1
5523,an opportunity to,1
5524,opportunity to break,1
5525,to break I,0
5526,break I feel,0
5527,I feel myself,0
5528,feel myself beginning,1
5529,myself beginning to,1
5530,beginning to wither,0
5531,harleytwts yes very,1
5532,yes very much,1
5533,very much im,1
5534,much im thinking,1
5535,im thinking of,1
5536,thinking of getting,1
5537,of getting the,1
5538,dorian gray soon,0
5539,WorthingHighEng Introducing Miss,0
5540,Introducing Miss Beckford,0
5541,Miss Beckford As,0
5542,Beckford As well,0
5543,As well as,0
5544,well as an,1
5545,as an English,0
5546,English teacher she,0
5547,teacher she is,0
5548,she is Leader,0
5549,is Leader of,0
5550,Leader of Literacy,0
5551,of Literacy here,0
5552,WorthingHigh ðŸš Her,0
5553,ðŸš Her favouritâ,0
5554,So the other,0
5555,the other day,1
5556,other day I,0
5557,day I saw,0
5558,I saw that,0
5559,saw that Penguin,0
5560,that Penguin were,0
5561,Penguin were doing,0
5562,were doing classic,1
5563,doing classic books,1
5564,classic books for,1
5565,books for Â,0
5566,for Â couldnt,0
5567,Â couldnt resist,0
5568,couldnt resist so,0
5569,resist so I,0
5570,so I went,0
5571,I went through,0
5572,went through the,1
5573,through the list,1
5574,the list and,1
5575,list and picked,1
5576,and picked these,1
5577,picked these three,0
5578,these three The,0
5579,three The Picture,0
5580,Dorian Gray Frankenstein,0
5581,Gray Frankenstein At,0
5582,Frankenstein At the,0
5583,At the Mountains,0
5584,the Mountains of,0
5585,Mountains of Madness,0
5586,of Madness plus,0
5587,Madness plus others,0
5588,plus others httpstcoDuzsSX,0
5589,starting the last,0
5590,the last chapter,1
5591,last chapter of,1
5592,dorian gray aaaaa,0
5593,Livetweeting reading The,0
5594,Gray An ongoing,0
5595,An ongoing thread,0
5596,Bout to read,0
5597,Dorian Gray Should,0
5598,Gray Should I,0
5599,Should I live,0
5600,I live tweet,0
5601,live tweet it,0
5602,also this is,0
5603,this is from,1
5604,is from âœthe,0
5605,from âœthe picture,0
5606,dorian grayâ by,0
5607,grayâ by oscar,0
5608,oscar wilde if,1
5609,wilde if you,1
5610,if you were,1
5611,you were wondering,1
5612,not great but,1
5613,great but I,0
5614,but I like,0
5615,I like it,0
5616,like it better,1
5617,it better this,1
5618,better this way,1
5619,this way httpstcorfCRSRTiKi,0
5620,crush just called,0
5621,just called the,1
5622,dorian gray âœmelodramatic,0
5623,gray âœmelodramatic gay,0
5624,âœmelodramatic gay bullshitâ,0
5625,gay bullshitâ httpstcobsJtSKlGA,0
5626,Chris She looks,0
5627,She looks like,0
5628,you never has,1
5629,never has the,1
5630,has the courage,1
5631,to commit Oscar,0
5632,commit Oscar Wilde,0
5633,Dorian Gray Quote,0
5634,Gray Quote RWLSWeightLoss,0
