,0
984,"('have the motivation', 1)"
985,"('the motivation to', 1)"
986,"('i was a', 1)"
987,"('was a kid', 1)"
988,"('a kid who', 1)"
989,"('kid who loved', 1)"
990,"('who loved greek', 1)"
991,"('so it completely', 1)"
992,"('it completely scratched', 1)"
993,"('completely scratched that', 1)"
994,"('super into song', 1)"
995,"('into song of', 1)"
996,"('achilles now by', 1)"
997,"('now by the', 1)"
998,"('hopefully will finish', 1)"
999,"('will finish that', 1)"
1000,"('a brilliant book', 1)"
1001,"('brilliant book a', 1)"
1002,"('book a bit', 1)"
1003,"('a bit less', 1)"
1004,"('bit less sure', 1)"
1005,"('less sure about', 1)"
1006,"('sure about the', 1)"
1007,"('have never read', 1)"
1008,"('never read a', 1)"
1009,"('book that has', 1)"
1010,"('that has made', 1)"
1011,"('me cry so', 1)"
1012,"('cry so hard', 1)"
1013,"('so hard and', 1)"
1014,"('hard and made', 1)"
1015,"('and made me', 1)"
1016,"('made me want', 1)"
1017,"('want to get', 1)"
1018,"('to get a', 1)"
1019,"('get a line', 1)"
1020,"('a line tattooed', 1)"
1021,"('line tattooed on', 1)"
1022,"('tattooed on my', 1)"
1023,"('on my body', 1)"
1024,"('my body so', 1)"
1025,"('body so so', 1)"
1026,"('is so incredibly', 1)"
1027,"('favorite quotes for', 1)"
1028,"('quotes for the', 1)"
1029,"('thread but also', 1)"
1030,"('planning on reading', 1)"
1031,"('on reading the', 1)"
1032,"('ko bilhin the', 1)"
1033,"('bilhin the song', 1)"
1034,"('yungroyais the song', 1)"
1035,"('achilles and young', 1)"
1036,"('and young royals', 1)"
1037,"('young royals collab', 1)"
1038,"('i am not', 1)"
1039,"('is what i', 1)"
1040,"('what i will', 1)"
1041,"('think i will', 1)"
1042,"('i will kill', 1)"
1043,"('will kill myself', 1)"
1044,"('kill myself rather', 1)"
1045,"('myself rather than', 1)"
1046,"('rather than miss', 1)"
1047,"('how long do', 1)"
1048,"('long do we', 1)"
1049,"('chapter the song', 1)"
1050,"('of achilles its', 1)"
1051,"('is a retelling', 1)"
1052,"('the iliad from', 1)"
1053,"('and circe is', 1)"
1054,"('circe is the', 1)"
1055,"('is the odyssey', 1)"
1056,"('the odyssey and', 1)"
1057,"('they were both', 1)"
1058,"('were both written', 1)"
1059,"('both written recently', 1)"
1060,"('written recently and', 1)"
1061,"('recently and yeah', 1)"
1062,"('and yeah you', 1)"
1063,"('yeah you might', 1)"
1064,"('you might like', 1)"
1065,"('i preferred tsoa', 1)"
1066,"('preferred tsoa but', 1)"
1067,"('tsoa but it', 1)"
1068,"('but it also', 1)"
1069,"('it also made', 1)"
1070,"('also made me', 1)"
1071,"('so lmk if', 1)"
1072,"('u want more', 1)"
1073,"('achilles and its', 1)"
1074,"('and its consequences', 1)"
1075,"('achilles will never', 1)"
1076,"('will never let', 1)"
1077,"('never let me', 1)"
1078,"('let me truly', 1)"
1079,"('me truly go', 1)"
1080,"('librarylinm my policeman', 1)"
1081,"('of achilles worth', 1)"
1082,"('worth the hype', 1)"
1083,"('have finished the', 1)"
1084,"('achilles by now', 1)"
1085,"('by now but', 1)"
1086,"('so sleepy i', 1)"
1087,"('sleepy i keep', 1)"
1088,"('i keep getting', 1)"
1089,"('keep getting tired', 1)"
1090,"('getting tired reading', 1)"
1091,"('tired reading it', 1)"
1092,"('when are we', 1)"
1093,"('are we getting', 1)"
1094,"('we getting the', 1)"
1095,"('getting the song', 1)"
1096,"('llilibrary i love', 1)"
1097,"('i love every', 1)"
1098,"('love every moments', 1)"
1099,"('every moments of', 1)"
1100,"('the mcs just', 1)"
1101,"('mcs just adorable', 1)"
1102,"('goes for rufus', 1)"
1103,"('for rufus and', 1)"
1104,"('book owns my', 1)"
1105,"('owns my heart', 1)"
1106,"('my heart beside', 1)"
1107,"('heart beside the', 1)"
1108,"('beside the song', 1)"
1109,"('achilles and im', 1)"
1110,"('thinking i could', 1)"
1111,"('i could do', 1)"
1112,"('could do fun', 1)"
1113,"('do fun render', 1)"
1114,"('fun render studies', 1)"
1115,"('render studies from', 1)"
1116,"('studies from scenes', 1)"
1117,"('from scenes of', 1)"
1118,"('scenes of the', 1)"
1119,"('need to practice', 1)"
1120,"('to practice more', 1)"
1121,"('practice more landscapes', 1)"
1122,"('more landscapes and', 1)"
1123,"('landscapes and muscle', 1)"
1124,"('bottegabaeneta i just', 1)"
1125,"('heard such great', 1)"
1126,"('such great things', 1)"
1127,"('i liked circe', 1)"
1128,"('but this was', 1)"
1129,"('this was a', 1)"
1130,"('was a very', 1)"
1131,"('a very rich', 1)"
1132,"('owned the song', 1)"
1133,"('achilles for years', 1)"
1134,"('for years now', 1)"
1135,"('years now and', 1)"
1136,"('now and still', 1)"
1137,"('it but my', 1)"
1138,"('but my friend', 1)"
1139,"('my friend just', 1)"
1140,"('friend just recently', 1)"
1141,"('just recently bought', 1)"
1142,"('recently bought it', 1)"
1143,"('bought it so', 1)"
1144,"('read it before', 1)"
1145,"('it before me', 1)"
1146,"('before me like', 1)"
1147,"('like im so', 1)"
1148,"('so embarrassed for', 1)"
1149,"('embarrassed for myself', 1)"
1150,"('i blocked the', 1)"
1151,"('blocked the song', 1)"
1152,"('currently reading it', 1)"
1153,"('reading it and', 1)"
1154,"('it and i', 1)"
1155,"('and i would', 1)"
1156,"('would not like', 1)"
1157,"('not like to', 1)"
1158,"('like to have', 1)"
1159,"('to have spoilers', 1)"
1160,"('have spoilers coming', 1)"
1161,"('spoilers coming my', 1)"
1162,"('yes these are', 1)"
1163,"('these are the', 1)"
1164,"('are the measures', 1)"
1165,"('the measures i', 1)"
1166,"('measures i will', 1)"
1167,"('i will take', 1)"
1168,"('will take to', 1)"
1169,"('take to feel', 1)"
1170,"('to feel the', 1)"
1171,"('feel the whole', 1)"
1172,"('the whole experience', 1)"
1173,"('cant believe the', 1)"
1174,"('believe the song', 1)"
1175,"('the greatest book', 1)"
1176,"('greatest book ever', 1)"
1177,"('achilleschant have you', 1)"
1178,"('i was wondering', 1)"
1179,"('was wondering if', 1)"
1180,"('wondering if this', 1)"
1181,"('if this book', 1)"
1182,"('this book was', 1)"
1183,"('book was the', 1)"
1184,"('was the reason', 1)"
1185,"('the reason for', 1)"
1186,"('reason for your', 1)"
1187,"('for your twitter', 1)"
1188,"('i have downloaded', 1)"
1189,"('have downloaded but', 1)"
1190,"('downloaded but have', 1)"
1191,"('but have not', 1)"
1192,"('have not finished', 1)"
1193,"('not finished it', 1)"
1194,"('this wonderful video', 1)"
1195,"('wonderful video i', 1)"
1196,"('video i found', 1)"
1197,"('i found of', 1)"
1198,"('found of an', 1)"
1199,"('of an artisti', 1)"
1200,"('an artisti doing', 1)"
1201,"('artisti doing character', 1)"
1202,"('doing character design', 1)"
1203,"('character design based', 1)"
1204,"('design based on', 1)"
1205,"('anyone read both', 1)"
1206,"('and circe and', 1)"
1207,"('circe and which', 1)"
1208,"('and which hurt', 1)"
1209,"('which hurt more', 1)"
1210,"('hurt more emotionally', 1)"
1211,"('more emotionally i', 1)"
1212,"('emotionally i just', 1)"
1213,"('just finished tsoa', 1)"
1214,"('finished tsoa and', 1)"
1215,"('tsoa and would', 1)"
1216,"('and would like', 1)"
1217,"('would like to', 1)"
1218,"('like to know', 1)"
1219,"('to know how', 1)"
1220,"('know how much', 1)"
1221,"('how much to', 1)"
1222,"('much to prepare', 1)"
1223,"('myself for circe', 1)"
1224,"('for circe thx', 1)"
1225,"('circe thx ily', 1)"
1226,"('mmariaemiiia oooh yes', 1)"
1227,"('ive seen things', 1)"
1228,"('seen things abour', 1)"
1229,"('things abour the', 1)"
1230,"('abour the song', 1)"
1231,"('achilles on tiktok', 1)"
1232,"('on tiktok and', 1)"
1233,"('tiktok and have', 1)"
1234,"('and have thoight', 1)"
1235,"('have thoight about', 1)"
1236,"('yas ok heart', 1)"
1237,"('and it ends', 1)"
1238,"('with us are', 1)"
1239,"('us are both', 1)"
1240,"('are both books', 1)"
1241,"('both books from', 1)"
1242,"('books from my', 1)"
1243,"('from my favorite', 1)"
1244,"('my favorite author', 1)"
1245,"('favorite author and', 1)"
1246,"('author and are', 1)"
1247,"('and are lighter', 1)"
1248,"('are lighter reads', 1)"
1249,"('lighter reads so', 1)"
1250,"('reads so both', 1)"
1251,"('so both good', 1)"
1252,"('both good when', 1)"
1253,"('good when getting', 1)"
1254,"('when getting back', 1)"
1255,"('getting back into', 1)"
1256,"('back into reading', 1)"
1257,"('into romance novels', 1)"
1258,"('romance novels that', 1)"
1259,"('like cheesy and', 1)"
1260,"('cheesy and corny', 1)"
1261,"('and corny the', 1)"
1262,"('corny the song', 1)"
1263,"('achilles is also', 1)"
1264,"('is also really', 1)"
1265,"('also really good', 1)"
1266,"('really good and', 1)"
1267,"('good and is', 1)"
1268,"('and is based', 1)"
1269,"('is based around', 1)"
1270,"('me crying at', 1)"
1271,"('crying at the', 1)"
1272,"('at the shower', 1)"
1273,"('the shower listening', 1)"
1274,"('shower listening to', 1)"
1275,"('listening to this', 1)"
1276,"('to this song', 1)"
1277,"('this song having', 1)"
1278,"('song having imaginations', 1)"
1279,"('having imaginations of', 1)"
1280,"('imaginations of marem', 1)"
1281,"('of marem and', 1)"
1282,"('marem and achilles', 1)"
1283,"('and achilles slow', 1)"
1284,"('achilles slow dancing', 1)"
1285,"('slow dancing in', 1)"
1286,"('dancing in the', 1)"
1287,"('just them staring', 1)"
1288,"('them staring at', 1)"
1289,"('staring at each', 1)"
1290,"('at each other', 1)"
1291,"('each other and', 1)"
1292,"('other and maria', 1)"
1293,"('and maria emilia', 1)"
1294,"('maria emilia crying', 1)"
1295,"('milkstrology was about', 1)"
1296,"('was about to', 1)"
1297,"('about to ask', 1)"
1298,"('to ask if', 1)"
1299,"('ask if this', 1)"
1300,"('if this was', 1)"
1301,"('this was because', 1)"
1302,"('was because of', 1)"
1303,"('the end is', 1)"
1304,"('end is good', 1)"
1305,"('and the darkness', 1)"
1306,"('the darkness outside', 1)"
1307,"('darkness outside us', 1)"
1308,"('wait to jump', 1)"
1309,"('to jump from', 1)"
1310,"('jump from friends', 1)"
1311,"('from friends to', 1)"
1312,"('to lovers to', 1)"
1313,"('lovers to enemies', 1)"
1314,"('to enemies to', 1)"
1315,"('enemies to lovers', 1)"
1316,"('to lovers in', 1)"
1317,"('lovers in one', 1)"
1318,"('i heard song', 1)"
1319,"('heard song of', 1)"
1320,"('is really sad', 1)"
1321,"('really sad tho', 1)"
1322,"('sad tho so', 1)"
1323,"('tho so preparing', 1)"
1324,"('so preparing myself', 1)"
1325,"('preparing myself for', 1)"
1326,"('read both they', 1)"
1327,"('both they both', 1)"
1328,"('say start with', 1)"
1329,"('start with tsoa', 1)"
1330,"('achilles is quite', 1)"
1331,"('caste is a', 1)"
1332,"('is a really', 1)"
1333,"('a really bad', 1)"
1334,"('really bad attempt', 1)"
1335,"('bad attempt to', 1)"
1336,"('attempt to force', 1)"
1337,"('to force fit', 1)"
1338,"('force fit two', 1)"
1339,"('fit two ideas', 1)"
1340,"('two ideas that', 1)"
1341,"('ideas that does', 1)"
1342,"('that does a', 1)"
1343,"('does a disservice', 1)"
1344,"('a disservice to', 1)"
1345,"('disservice to our', 1)"
1346,"('to our understanding', 1)"
1347,"('our understanding of', 1)"
1348,"('understanding of both', 1)"
1349,"('of both casteism', 1)"
1350,"('both casteism and', 1)"
1351,"('there is no', 1)"
1352,"('is no poetry', 1)"
1353,"('no poetry on', 1)"
1354,"('poetry on this', 1)"
1355,"('but at least', 1)"
1356,"('at least two', 1)"
1357,"('least two volumes', 1)"
1358,"('two volumes of', 1)"
1359,"('volumes of neoliberal', 1)"
1360,"('achilles has been', 1)"
1361,"('has been out', 1)"
1362,"('been out for', 1)"
1363,"('getting a renaissance', 1)"
1364,"('a renaissance because', 1)"
1365,"('renaissance because of', 1)"
1366,"('which has become', 1)"
1367,"('has become a', 1)"
1368,"('become a major', 1)"
1369,"('only one on', 1)"
1370,"('one on the', 1)"
1371,"('on the list', 1)"
1372,"('picked up the', 1)"
1373,"('simply a cultural', 1)"
1374,"('a cultural reset', 1)"
1375,"('cultural reset my', 1)"
1376,"('reset my heart', 1)"
1377,"('my heart still', 1)"
1378,"('pick up the', 1)"
1379,"('up the daughters', 1)"
1380,"('the daughters of', 1)"
1381,"('jkscatgiri omfg tell', 1)"
1382,"('omfg tell me', 1)"
1383,"('me if circe', 1)"
1384,"('if circe is', 1)"
1385,"('circe is good', 1)"
1386,"('is good bc', 1)"
1387,"('good bc i', 1)"
1388,"('bc i read', 1)"
1389,"('achilles by that', 1)"
1390,"('by that author', 1)"
1391,"('that author and', 1)"
1392,"('of achilles medeline', 1)"
1393,"('achilles medeline miller', 1)"
1394,"('bright places on', 1)"
1395,"('places on netflix', 1)"
1396,"('on netflix has', 1)"
1397,"('netflix has me', 1)"
1398,"('has me absolutely', 1)"
1399,"('get the book', 1)"
1400,"('the book soon', 1)"
1401,"('book soon after', 1)"
1402,"('soon after i', 1)"
1403,"('i finish song', 1)"
1404,"('finish song of', 1)"
1405,"('it funny how', 1)"
1406,"('funny how in', 1)"
1407,"('how in the', 1)"
1408,"('achilles knew of', 1)"
1409,"('of his death', 1)"
1410,"('his death and', 1)"
1411,"('death and so', 1)"
1412,"('and so did', 1)"
1413,"('but in the', 1)"
1414,"('the end patroclus', 1)"
1415,"('end patroclus was', 1)"
1416,"('patroclus was the', 1)"
1417,"('was the one', 1)"
1418,"('the one to', 1)"
1419,"('one to die', 1)"
1420,"('that is exactly', 1)"
1421,"('is exactly how', 1)"
1422,"('exactly how word', 1)"
1423,"('how word of', 1)"
1424,"('word of honor', 1)"
1425,"('of honor played', 1)"
1426,"('ah xu knew', 1)"
1427,"('xu knew of', 1)"
1428,"('prepared the funeral', 1)"
1429,"('the funeral for', 1)"
1430,"('funeral for the', 1)"
1431,"('for the wrong', 1)"
1432,"('travelertheo helpppp i', 1)"
1433,"('helpppp i reread', 1)"
1434,"('i reread the', 1)"
1435,"('achilles last week', 1)"
1436,"('last week and', 1)"
1437,"('week and it', 1)"
1438,"('and it hit', 1)"
1439,"('it hit as', 1)"
1440,"('hit as if', 1)"
1441,"('as if we', 1)"
1442,"('if we all', 1)"
1443,"('know how the', 1)"
1444,"('how the iliad', 1)"
1445,"('the iliad turns', 1)"
1446,"('iliad turns out', 1)"
1447,"('made me weep', 1)"
1448,"('now haley pham', 1)"
1449,"('haley pham said', 1)"
1450,"('pham said she', 1)"
1451,"('achilles bc she', 1)"
1452,"('we knew that', 1)"
1453,"('knew that u', 1)"
1454,"('that u literally', 1)"
1455,"('u literally called', 1)"
1456,"('literally called him', 1)"
1457,"('achilles and magang', 1)"
1458,"('and magang maga', 1)"
1459,"('magang maga mata', 1)"
1460,"('maga mata ko', 1)"
1461,"('mata ko on', 1)"
1462,"('ko on a', 1)"
1463,"('should definitely read', 1)"
1464,"('definitely read the', 1)"
1465,"('read the new', 1)"
1466,"('the new books', 1)"
1467,"('new books i', 1)"
1468,"('books i bought', 1)"
1469,"('i bought first', 1)"
1470,"('bought first but', 1)"
1471,"('first but i', 1)"
1472,"('the time war', 1)"
1473,"('mythology of the', 1)"
1474,"('of the greeks', 1)"
1475,"('the greeks is', 1)"
1476,"('greeks is so', 1)"
1477,"('good that even', 1)"
1478,"('that even modern', 1)"
1479,"('even modern adaptations', 1)"
1480,"('modern adaptations of', 1)"
1481,"('adaptations of the', 1)"
1482,"('of the myths', 1)"
1483,"('the myths are', 1)"
1484,"('is no honour', 1)"
1485,"('no honour in', 1)"
1486,"('honour in betraying', 1)"
1487,"('in betraying your', 1)"
1488,"('a good fucking', 1)"
1489,"('an enchantment of', 1)"
1490,"('the shadows between', 1)"
1491,"('the near witch', 1)"
1492,"('near witch and', 1)"
1493,"('witch and this', 1)"
1494,"('in the last', 1)"
1495,"('have i finished', 1)"
1496,"('i finished young', 1)"
1497,"('finished young royals', 1)"
1498,"('royals and song', 1)"
1499,"('achilles but have', 1)"
1500,"('but have now', 1)"
1501,"('have now watched', 1)"
1502,"('now watched italy', 1)"
1503,"('watched italy beat', 1)"
1504,"('in a bad', 1)"
1505,"('a bad place', 1)"
1506,"('me when i', 1)"
1507,"('when i cosplayed', 1)"
1508,"('i cosplayed patroclus', 1)"
1509,"('cosplayed patroclus from', 1)"
1510,"('patroclus from the', 1)"
1511,"('was reading the', 1)"
1512,"('of achilles whyd', 1)"
1513,"('achilles whyd that', 1)"
1514,"('whyd that shit', 1)"
1515,"('that shit catch', 1)"
1516,"('shit catch me', 1)"
1517,"('catch me off', 1)"
1518,"('me off guard', 1)"
1519,"('read half of', 1)"
1520,"('half of the', 1)"
1521,"('achilles today alone', 1)"
1522,"('read this much', 1)"
1523,"('this much in', 1)"
1524,"('much in one', 1)"
1525,"('in one go', 1)"
1526,"('one go for', 1)"
1527,"('go for over', 1)"
1528,"('over a year', 1)"
1529,"('dracorbits oh yeah', 1)"
1530,"('oh yeah but', 1)"
1531,"('yeah but the', 1)"
1532,"('achilles is where', 1)"
1533,"('is where you', 1)"
1534,"('where you draw', 1)"
1535,"('you draw the', 1)"
1536,"('i finished song', 1)"
1537,"('be my favorite', 1)"
1538,"('my favorite book', 1)"
1539,"('favorite book of', 1)"
1540,"('gay losers who', 1)"
1541,"('losers who read', 1)"
1542,"('sthlikeazheen the one', 1)"
1543,"('the one book', 1)"
1544,"('one book which', 1)"
1545,"('book which very', 1)"
1546,"('which very well', 1)"
1547,"('very well suits', 1)"
1548,"('well suits what', 1)"
1549,"('suits what you', 1)"
1550,"('though it does', 1)"
1551,"('it does focus', 1)"
1552,"('does focus on', 1)"
1553,"('focus on a', 1)"
1554,"('on a gay', 1)"
1555,"('gay relationship quite', 1)"
1556,"('it is quite', 1)"
1557,"('is quite a', 1)"
1558,"('quite a heartbreaking', 1)"
1559,"('a heartbreaking read', 1)"
1560,"('heartbreaking read by', 1)"
1561,"('read by the', 1)"
1562,"('by the end', 1)"
1563,"('skinnybratzera im currently', 1)"
1564,"('currently reading dead', 1)"
1565,"('reading dead poets', 1)"
1566,"('dead poets society', 1)"
1567,"('poets society and', 1)"
1568,"('society and achilles', 1)"
1569,"('and achilles song', 1)"
1570,"('achilles song and', 1)"
1571,"('song and im', 1)"
1572,"('im liking them', 1)"
1573,"('liking them a', 1)"
1574,"('if you are', 1)"
1575,"('you are interested', 1)"
1576,"('are interested on', 1)"
1577,"('interested on historical', 1)"
1578,"('on historical fiction', 1)"
1579,"('historical fiction and', 1)"
1580,"('poets society is', 1)"
1581,"('society is like', 1)"
1582,"('is like more', 1)"
1583,"('like more for', 1)"
1584,"('more for a', 1)"
1585,"('for a younger', 1)"
1586,"('a younger audience', 1)"
1587,"('younger audience but', 1)"
1588,"('audience but anyone', 1)"
1589,"('but anyone can', 1)"
1590,"('anyone can reqd', 1)"
