,words,repeated
1245,thief in their,1
1246,in their bio,1
1247,their bio but,1
1248,bio but they,1
1249,but they clearly,1
1250,they clearly translated,1
1251,clearly translated it,1
1252,translated it from,1
1253,it from the,2
1254,from the Portuguese,0
1255,the Portuguese quote,0
1256,Portuguese quote ðŸ,0
1257,quote ðŸ its,0
1258,ðŸ its cool,0
1259,its cool that,0
1260,cool that I,0
1261,that I could,0
1262,I could recognize,0
1263,could recognize where,1
1264,recognize where the,1
1265,where the quote,1
1266,the quote was,1
1267,quote was from,1
1268,was from and,1
1269,from and remember,1
1270,and remember the,1
1271,remember the original,1
1272,the original and,1
1273,original and that,1
1274,and that it,1
1275,that it was,2
1276,it was wrong,1
1277,was wrong because,1
1278,wrong because it,1
1279,because it was,1
1280,it was a,5
1281,was a translation,1
1282,a translation shjdhsj,0
1283,book since To,0
1284,since To Kill,0
1285,To Kill a,0
1286,Kill a Mockingbird,0
1287,mostlyinane Oh btw,0
1288,Oh btw in,0
1289,btw in my,0
1290,in my nonfooty,0
1291,my nonfooty time,0
1292,nonfooty time these,0
1293,time these past,1
1294,these past few,1
1295,past few weeks,1
1296,few weeks Iâve,0
1297,weeks Iâve been,0
1298,Iâve been reading,0
1299,been reading The,0
1300,reading The Queenâs,0
1301,The Queenâs Thief,0
1302,Queenâs Thief series,0
1303,Thief series bc,0
1304,series bc of,1
1305,bc of one,1
1306,of one of,1
1307,one of your,1
1308,of your tweets,1
1309,your tweets amp,0
1310,tweets amp Iâm,0
1311,amp Iâm on,0
1312,Iâm on book,0
1313,on book amp,0
1314,book amp I,0
1315,amp I WOULD,0
1316,I WOULD DIE,0
1317,WOULD DIE FOR,0
1318,DIE FOR GEN,0
1319,brookeab idk if,1
1320,idk if youâve,0
1321,if youâve read,0
1322,youâve read these,0
1323,read these but,1
1324,these but here,1
1325,but here are,1
1326,The Fairy Tale,0
1327,Fairy Tale Thief,0
1328,Tale Thief book,0
1329,Thief book by,0
1330,book by Katie,0
1331,by Katie Tate,0
1332,Katie Tate YA,0
1333,Tate YA Urban,0
1334,YA Urban Fantasy,0
1335,Urban Fantasy httpstcoJTghv,0
1336,kristyswords Urban fiction,0
1337,Urban fiction YA,0
1338,fiction YA fairytale,0
1339,watch Sports Documentaries,0
1340,Sports Documentaries type,0
1341,Documentaries type of,0
1342,weekend plan Fantasy,0
1343,plan Fantasy Black,0
1344,Fantasy Black because,0
1345,Black because this,0
1346,also has Black,0
1347,has Black Sabbath,0
1348,Black Sabbath s,0
1349,Sabbath s songs,0
1350,to Venice at,0
1351,Venice at night,0
1352,shuvashisdasbd Were already,0
1353,Were already following,0
1354,already following each,1
1355,following each other,0
1356,each other Have,0
1357,other Have you,0
1358,Have you had,0
1359,you had a,1
1360,had a chance,1
1361,a chance to,1
1362,chance to look,1
1363,to look at,1
1364,look at httpstcoZTFSer,0
1365,at httpstcoZTFSer yet,0
1366,Rainhatrouxs chorei lendo,0
1367,chorei lendo the,1
1368,lendo the book,1
1369,Godamnit I thought,0
1370,I thought rereading,0
1371,thought rereading The,0
1372,rereading The Book,0
1373,Book Thief would,0
1374,Thief would be,0
1375,would be easier,1
1376,be easier the,1
1377,easier the second,1
1378,the second time,0
1379,second time but,0
1380,time but nooo,0
1381,SierraWhiskey That actually,0
1382,That actually happened,0
1383,actually happened in,1
1384,happened in the,1
1385,in the comic,1
1386,the comic book,0
1387,comic book But,0
1388,book But you,0
1389,But you know,0
1390,you know what,1
1391,know what didnât,0
1392,what didnât happen,0
1393,didnât happen Catwoman,0
1394,happen Catwoman showing,0
1395,Catwoman showing up,0
1396,showing up and,1
1397,up and tossing,1
1398,and tossing them,1
1399,tossing them the,1
1400,them the match,1
1401,the match to,1
1402,match to light,1
1403,to light the,1
1404,light the money,1
1405,the money on,1
1406,money on fire,0
1407,on fire WTF,0
1408,Thatâs not her,0
1409,not her character,0
1410,her character She,0
1411,character She is,0
1412,She is a,0
1413,is a thief,1
1414,a thief Even,0
1415,thief Even Harvey,0
1416,Even Harvey Dent,0
1417,Harvey Dent was,0
1418,Dent was tempted,0
1419,was tempted by,1
1420,tempted by the,1
1421,by the money,1
1422,the money but,1
1423,money but Batman,0
1424,but Batman never,0
1425,Batman never wavered,0
1426,never wavered httpstcotBTyafCw,0
1427,Book of pace,0
1428,of pace has,0
1429,pace has slowed,0
1430,has slowed but,1
1431,slowed but weâre,0
1432,but weâre getting,0
1433,weâre getting back,0
1434,getting back to,1
1435,back to it,0
1436,The Falcon Thief,0
1437,Falcon Thief A,0
1438,Thief A True,0
1439,A True Tale,0
1440,True Tale of,0
1441,Tale of Adventure,0
1442,of Adventure Treachery,0
1443,Adventure Treachery and,0
1444,Treachery and the,0
1445,and the Hunt,0
1446,the Hunt for,0
1447,Hunt for the,0
1448,for the Perfect,0
1449,the Perfect Bird,0
1450,Perfect Bird by,0
1451,Bird by Joshua,0
1452,by Joshua Hammer,0
1453,One sentence review,0
1454,sentence review A,0
1455,review A refreshingly,0
1456,A refreshingly unique,0
1457,refreshingly unique true,1
1458,unique true crime,1
1459,true crime story,1
1460,crime story with,1
1461,story with extremely,1
1462,with extremely well,1
1463,extremely well developed,1
1464,well developed reallife,0
1465,developed reallife characters,0
1466,reallife characters httpstcoZKpjLZogE,0
1467,He led me,0
1468,led me down,1
1469,me down a,1
1470,down a dark,1
1471,a dark passage,0
1472,dark passage thru,0
1473,passage thru a,0
1474,thru a forest,0
1475,a forest thru,0
1476,forest thru the,0
1477,thru the mountains,0
1478,the mountains âœHere,0
1479,mountains âœHere you,0
1480,âœHere you are,0
1481,you are safeâÂ,0
1482,are safeâÂ There,0
1483,safeâÂ There were,0
1484,There were others,0
1485,were others who,1
1486,others who had,1
1487,who had been,1
1488,had been led,1
1489,been led to,1
1490,led to this,1
1491,to this retreat,0
1492,this retreat The,0
1493,retreat The heavenly,0
1494,The heavenly messenger,0
1495,heavenly messenger said,0
1496,messenger said âœThetimeoftrouble,0
1497,said âœThetimeoftrouble has,0
1498,âœThetimeoftrouble has come,0
1499,has come as,1
1500,come as a,1
1501,as a thief,2
1502,the night as,0
1503,night as the,0
1504,as the Lord,0
1505,the Lord warned,0
1506,Lord warned you,0
1507,warned you it,1
1508,you it wouldâÂ,0
1509,AuthorJRose Hi I,0
1510,Hi I would,0
1511,I would love,0
1512,would love to,1
1513,love to have,1
1514,to have the,1
1515,have the first,1
1516,the first comment,1
1517,first comment on,1
1518,comment on Permissions,0
1519,on Permissions new,0
1520,Permissions new site,0
1521,new site The,0
1522,site The story,0
1523,The story is,0
1524,story is being,1
1525,is being remastered,1
1526,being remastered and,1
1527,remastered and expanded,0
1528,and expanded Gael,0
1529,expanded Gael and,0
1530,and Jack are,0
1531,Jack are still,0
1532,are still free,1
1533,still free to,1
1534,free to read,0
1535,to read httpstcoZTFSer,0
1536,go to HEAVEN,0
1537,to HEAVEN and,0
1538,HEAVEN and stole,0
1539,and stole the,1
1540,stole the BOOK,0
1541,the BOOK of,0
1542,BOOK of Sins,0
1543,Exploring the world,0
1544,the world of,2
1545,world of high,1
1546,of high end,1
1547,high end burglary,1
1548,end burglary and,1
1549,burglary and the,1
1550,and the people,1
1551,the people who,1
1552,people who take,1
1553,who take things,1
1554,take things that,1
1555,things that donât,0
1556,that donât belong,0
1557,donât belong to,0
1558,belong to them,0
1559,âTHIEF IN LAWâ,0
1560,âœŽvia Pizzazz Book,0
1561,Pizzazz Book Promotions,0
1562,Book Promotions httpstcoOfIQDxahgO,0
1563,Promotions httpstcoOfIQDxahgO httpstcoJfmNXvt,0
1564,WIQChat A I,0
1565,A I really,0
1566,I really love,0
1567,really love coming,1
1568,love coming up,1
1569,coming up with,1
1570,up with meaningful,1
1571,with meaningful character,1
1572,meaningful character titles,0
1573,character titles and,0
1574,titles and a,0
1575,and a lot,1
1576,a lot of,2
1577,lot of them,1
1578,of them end,1
1579,them end up,1
1580,end up becoming,1
1581,up becoming the,1
1582,becoming the working,1
1583,the working book,1
1584,working book titles,0
1585,book titles If,0
1586,titles If the,0
1587,If the book,0
1588,the book title,1
1589,book title isnt,0
1590,title isnt based,0
1591,isnt based on,0
1592,based on character,0
1593,on character itll,0
1594,character itll usually,0
1595,itll usually be,0
1596,usually be an,1
1597,be an important,1
1598,an important phrase,1
1599,important phrase from,1
1600,phrase from the,1
1601,from the story,0
1602,the story THE,0
1603,story THE STARDUST,0
1604,THE STARDUST THIEF,0
1605,STARDUST THIEF is,0
1606,THIEF is a,0
1607,is a character,1
1608,a character title,1
1609,character title ðŸ,0
1610,You can read,0
1611,can read it,1
1612,read it on,1
1613,it on Neovel,0
1614,on Neovel Check,0
1615,Neovel Check it,0
1616,Check it out,0
1617,it out at,0
1618,MonkeyFander Im not,0
1619,Im not sure,0
1620,not sure if,1
1621,sure if this,1
1622,if this book,1
1623,this book actually,1
1624,book actually had,1
1625,actually had any,1
1626,had any LGBTQ,0
1627,any LGBTQ characters,0
1628,LGBTQ characters but,0
1629,characters but the,1
1630,but the lightning,1
1631,the lightning thief,7
1632,thecolumbian Is it,0
1633,Is it really,0
1634,it really zero,1
1635,really zero to,1
1636,zero to do,1
1637,do with Jordan,0
1638,with Jordan when,0
1639,ginachiles has been,0
1640,has been promoting,1
1641,been promoting herself,1
1642,promoting herself and,1
1643,herself and trying,1
1644,and trying to,1
1645,trying to sell,1
1646,to sell a,1
1647,sell a book,1
1648,a book based,1
1649,book based off,1
1650,based off of,1
1651,off of Jordanâs,0
1652,of Jordanâs story,0
1653,Jordanâs story all,0
1654,story all year,0
1655,all year The,0
1656,year The public,0
1657,The public deserve,0
1658,public deserve to,1
1659,deserve to know,1
1660,to know the,2
1661,know the truth,1
1662,the truth before,1
1663,truth before they,1
1664,before they buy,1
1665,they buy the,1
1666,buy the merchandise,1
1667,the merchandise of,1
1668,merchandise of a,1
1669,of a thief,3
1670,The Guardians Thief,0
1671,Guardians Thief The,0
1672,Thief The Gentle,0
1673,The Gentle Nemesis,0
1674,Gentle Nemesis book,0
1675,PrideWelsh Immortals guard,0
1676,DurgapalSeema Immortals guard,0
1677,minasfirstlove You asked,0
1678,You asked the,0
1679,asked the right,1
1680,the right person,1
1681,right person ðŸ,0
1682,I would list,0
1683,would list more,1
1684,list more but,1
1685,more but ðŸ,0
1686,Vibechaser try adding,0
1687,try adding margarita,1
1688,adding margarita pizza,0
1689,margarita pizza The,0
1690,pizza The Book,0
1691,Book Thief and,0
1692,Thief and Bob,0
1693,and Bob Marley,0
1694,Bob Marley into,0
1695,Marley into your,0
1696,into your daily,7
1697,your daily routine,7
1698,daily routine today,0
1699,routine today BONUS,0
1700,today BONUS Set,0
1701,BONUS Set Single,0
1702,Set Single Ladies,0
1703,Single Ladies Put,0
1704,Ladies Put a,0
1705,Put a Ring,0
1706,a Ring on,0
1707,Ring on It,0
1708,on It as,0
1709,It as your,0
1710,as your alarm,7
1711,your alarm ringtone,0
1712,alarm ringtone Doctors,0
1713,ringtone Doctors recommend,0
1714,Doctors recommend it,0
1715,MusicalTakesBot Albums referenced,0
1716,Albums referenced in,0
1717,referenced in this,1
1718,in this post,0
1719,Stevie Wonder Talking,0
1720,Wonder Talking Book,0
1721,Radiohead Hail to,0
1722,Hail to the,0
1723,to the Thief,0
1724,Special Template No,0
1725,Special Mode No,0
1726,Sure Talking Book,0
1727,Talking Book was,0
1728,Book was great,0
1729,was great but,0
1730,great but the,0
1731,but the real,1
1732,the real game,1
1733,real game changer,1
1734,game changer for,1
1735,changer for JPop,0
1736,for JPop was,0
1737,JPop was Hail,0
1738,was Hail to,0
1739,capsicleslotrgf I love,0
1740,I love The,0
1741,love The Book,0
1742,Book Thief ðŸ,0
1743,Thief ðŸ Its,0
1744,ðŸ Its so,0
1745,Its so moving,0
1746,so moving I,0
1747,moving I read,0
1748,I read it,0
1749,read it a,1
1750,it a long,1
1751,a long time,1
1752,long time ago,0
1753,time ago but,0
1754,ago but I,0
1755,I still remember,0
1756,still remember Maxs,0
1757,remember Maxs drawings,0
1758,LexaPace marvel like,0
1759,marvel like a,0
1760,like a lot,0
1761,a lot merlin,0
1762,lot merlin harry,0
1763,merlin harry potter,0
1764,harry potter new,0
1765,potter new girl,0
1766,new girl and,0
1767,girl and really,0
1768,and really any,1
1769,really any books,1
1770,any books but,1
1771,books but my,1
1772,but my absolute,1
1773,my absolute favourite,1
1774,absolute favourite is,1
1775,favourite is the,1
1776,is the book,2
1777,most lamentable part,0
1778,lamentable part of,1
1779,part of this,1
1780,of this book,1
1781,this book is,3
1782,book is its,2
1783,is its British,0
1784,its British inclinationsauthor,0
1785,British inclinationsauthor decries,0
1786,inclinationsauthor decries the,0
1787,decries the condition,1
1788,the condition of,1
1789,condition of a,1
1790,of a British,0
1791,a British war,0
1792,British war memorial,0
1793,war memorial in,1
1794,memorial in Ugbine,0
1795,in Ugbine wo,0
1796,Ugbine wo discussing,0
1797,wo discussing the,0
1798,discussing the unmarked,1
1799,the unmarked graves,1
1800,unmarked graves for,1
1801,graves for thousands,1
1802,for thousands of,1
1803,thousands of Africa,0
1804,of Africa and,0
1805,Africa and India,0
1806,and India soldiers,0
1807,India soldiers who,0
1808,soldiers who were,1
1809,who were conscripted,1
1810,were conscripted amp,0
1811,conscripted amp died,0
1812,amp died in,0
1813,died in British,0
1814,in British wars,0
1815,British wars httpstcoNuZWJyONy,0
1816,thephdstory The Book,0
1817,Book Thief ðŸðŸââï,0
1818,GRANTSREMUS carry on,0
1819,carry on book,1
1820,on book thief,1
1821,book thief six,1
1822,thief six of,1
1823,six of crows,2
1824,of crows the,1
1825,crows the Shiva,0
1826,the Shiva Trilogy,0
1827,Shiva Trilogy red,0
1828,Trilogy red queen,0
1829,red queen Circe,0
1830,queen Circe the,0
1831,Circe the grandmaster,0
1832,the grandmaster of,1
1833,grandmaster of demonic,1
1834,of demonic cultivation,0
1835,hanjizoei The Book,0
1836,Book Thief The,0
1837,Thief The Martian,0
1838,The Martian Every,0
1839,Martian Every Day,0
1840,Every Day Perks,0
1841,Day Perks of,0
1842,Perks of Being,0
1843,of Being a,0
1844,Being a Wallflower,0
1845,a Wallflower Animal,0
1846,Wallflower Animal Farm,0
1847,Animal Farm etc,0
1848,You will never,0
1849,will never catch,1
1850,never catch me,0
1851,catch me you,0
1852,me you book,0
1853,you book thiefã,0
1854,Oh Flan was,0
1855,Flan was enjoying,0
1856,was enjoying herself,0
1857,enjoying herself alright,0
1858,Laughing out loud,0
1859,out loud as,1
1860,loud as she,1
1861,as she is,1
1862,she is chased,1
1863,is chased by,1
1864,chased by the,1
1865,by the other,1
1866,the other all,1
1867,other all through,1
1868,all through the,1
1869,through the mansion,0
1870,the mansion httpstcodgOvXw,0
1871,mansion httpstcodgOvXw httpstcoWkMEkit,0
1872,AshTwoPointFive i recommended,0
1873,i recommended simon,1
1874,recommended simon vs,1
1875,simon vs the,1
1876,vs the homo,1
1877,the homo sapiens,1
1878,homo sapiens agenda,0
1879,sapiens agenda the,0
1880,agenda the house,0
1881,the house on,1
1882,house on mango,1
1883,on mango street,0
1884,mango street and,0
1885,street and the,0
1886,and the book,15
1887,book thief the,4
1888,thief the first,1
1889,the first two,1
1890,first two are,1
1891,two are on,1
1892,are on the,1
1893,on the short,1
1894,the short side,1
1895,short side and,1
1896,side and the,1
1897,book thief is,13
1898,thief is pretty,1
1899,is pretty long,0
1900,pretty long but,0
1901,long but itâs,0
1902,but itâs so,0
1903,itâs so worth,0
1904,so worth it,0
1905,try adding crepes,0
1906,adding crepes The,0
1907,crepes The Book,0
1908,Thief and Depeche,0
1909,and Depeche Mode,0
1910,Depeche Mode into,0
1911,Mode into your,0
1912,BONUS Set Dont,0
1913,Set Dont Stop,0
1914,Dont Stop Believin,0
1915,Stop Believin as,0
1916,Believin as your,0
1917,alarm ringtone Its,0
1918,ringtone Its what,0
1919,Its what the,0
1920,what the cool,2
1921,the cool kids,2
1922,cool kids do,0
1923,BernieSanders Yes thats,0
1924,Yes thats why,0
1925,thats why my,0
1926,why my brother,1
1927,my brother was,1
1928,brother was trained,1
1929,was trained as,1
1930,trained as a,1
1931,a thief at,3
1932,thief at an,1
1933,at an early,1
